Project Type,Project Phase Name,borough,log_orcamento,duracao_plan,ano_inicio,esc_eletrica,esc_hvac,esc_estrutural,esc_seguranca,esc_acessibilidade,fator_custo,atraso_dias,alto_risco,DSF Number(s)
SCA CIP,Design,Bronx,4.184691430817598,154,2019,1,0,0,0,0,0.7573856209150327,-68,0,DSF0000912129
SCA CIP,Scope,Bronx,5.255807804930573,143,2018,0,0,1,0,0,0.8705651918189788,206,1,"DSF0000884587, DSF0000884588, DSF0000884589, DSF0000884590"
SCA CIP,Design,Bronx,6.158083126782577,161,2019,0,0,1,0,0,0.5709407577372672,167,1,"DSF0000961194, DSF0000907450, DSF0000907451, DSF0000907447, DSF0000912919"
SCA CIP,Scope,Bronx,5.459113424233909,121,2018,0,0,1,0,0,1.1158660945398955,45,1,"DSF0000961194, DSF0000907450, DSF0000907451, DSF0000907447, DSF0000912919"
SCA CIP RESOA,Design,Bronx,4.653212513775344,147,2018,0,0,0,0,0,1.0522222222222222,-52,0,DSF0000890952
SCA CIP,Design,Bronx,5.488349032953685,159,2018,0,0,1,0,0,1.087433451245221,-5,0,"DSF0000888834, DSF0000884629, DSF0000891025, DSF0000891026"
SCA CIP,Scope,Bronx,4.90759407001401,138,2018,0,0,1,0,0,2.089553900586387,-38,1,"DSF0000888834, DSF0000884629, DSF0000891025, DSF0000891026"
SCA Capacity,Design,Bronx,6.8955396681968795,190,2019,0,0,0,0,0,0.17892820257131664,49,0,DSF0000798238
SCA Capacity,Scope,Bronx,6.242327209660385,152,2019,0,0,0,0,0,0.5910237199351167,0,0,DSF0000798238
SCA CIP,Design,Bronx,4.869783041010452,190,2019,0,0,0,0,0,2.6363268280832455,49,1,DSF0000798238
SCA CIP,Design,Bronx,5.494417596601276,100,2020,0,0,0,0,0,0.9431145876376169,94,1,DSF0000798238
SCA CIP,Scope,Bronx,4.1708188980336685,0,2019,0,0,0,0,0,9.225048923679061,0,1,DSF0000798238
SCA CIP,Scope,Bronx,4.7954489833898215,0,2020,0,0,0,0,0,3.1405874627630608,0,1,DSF0000798238
SCA CIP,Design,Bronx,5.864874028020992,152,2018,0,0,1,0,0,0.5133276550206658,100,1,"DSF0000840069, DSF0000884673, DSF0000888963"
SCA CIP,Scope,Bronx,5.267035549866072,136,2016,0,0,1,0,0,1.1521233684073926,406,1,"DSF0000840069, DSF0000884673, DSF0000888963"
SCA CIP RESOA,Design,Bronx,4.489958479424835,182,2019,0,0,0,0,0,0.38336569579288027,5,0,DSF0000890982
SCA CIP,Design,Bronx,5.428167202855482,152,2019,0,0,0,0,0,0.6966420416386837,-39,0,DSF0000889293
SCA CIP,Scope,Bronx,4.826107211527519,136,2018,0,0,0,0,0,2.1626147302440115,90,1,DSF0000889293
SCA CIP RESOA,Design,Bronx,4.380211241711606,176,2020,0,0,0,0,0,1.05125,-77,0,DSF0000913497
SCA CIP,Design,Bronx,5.922475290446732,154,2018,0,0,1,0,0,0.6881860282743467,61,0,"DSF0000862088, DSF0000889084, DSF0000884745"
SCA CIP,Design,Bronx,4.3149621163751855,180,2020,0,0,0,0,0,0.5537478210342824,-7,0,DSF0000960752
SCA CIP,Scope,Bronx,5.323382059596115,141,2017,0,0,1,0,0,0.752444636522086,19,0,"DSF0000862088, DSF0000889084, DSF0000884745"
SCA CIP RESOA,Design,Bronx,4.380211241711606,139,2019,0,0,0,0,0,1.5495,190,1,DSF0000890722
SCA CIP,"CM,F&E",Bronx,5.14547610488496,269,2019,0,0,0,0,1,1.297303097503398,166,1,DSF0000867087
SCA CIP,Construction,Bronx,6.351530587318084,269,2019,0,0,0,0,1,1.0102487063929226,166,1,DSF0000867087
SCA CIP,Design,Bronx,5.078529315254346,168,2018,0,0,0,0,1,0.6444750459021866,233,1,DSF0000867087
SCA CIP,Scope,Bronx,4.476469323926384,140,2017,0,0,0,0,1,0.6381572358537807,-2,0,DSF0000867087
SCA CIP,Design,Bronx,5.864341364538081,152,2015,1,0,1,1,0,0.928264321852527,39,0,"DSF0000795070, DSF0000795069, DSF0000795068, DSF0000821925, DSF0000795066, DSF0000907656"
SCA CIP,Scope,Bronx,5.2752952265958095,139,2014,1,0,1,1,0,0.7386109829012218,-10,0,"DSF0000795070, DSF0000795069, DSF0000795068, DSF0000821925, DSF0000795066, DSF0000907656"
SCA Capacity,Design,Bronx,6.668355067638694,189,2019,0,0,0,0,0,0.2149684881050564,92,1,DSF0000889274
SCA Capacity,Scope,Bronx,6.01514255386335,143,2019,0,0,0,0,0,0.7182374971269418,0,0,DSF0000889274
SCA CIP,Design,Bronx,5.048298050818717,74,2019,0,0,0,0,0,0.0739063912028131,75,0,DSF0000889274
SCA CIP,Scope,Bronx,4.349335818117248,0,2019,0,0,0,0,0,0.0923813358385899,0,0,DSF0000889274
SCA CIP,Design,Bronx,4.115810141409786,156,2019,1,0,0,0,0,0.5451133578431373,-6,0,"DSF0000912743, DSF0000914242"
SCA CIP RESOA,Design,Bronx,4.2552725051033065,167,2020,0,0,0,0,0,0.6422222222222222,-91,0,DSF0000913500
SCA CIP,Design,Bronx,4.057590038670664,155,2019,1,0,0,0,0,0.3582939218777369,4,0,DSF0000912132
SCA CIP,Design,Bronx,4.310204588898006,157,2019,1,0,0,0,0,0.4804915063396485,-9,0,DSF0000912766
SCA CIP RESOA,Design,Bronx,5.056904851336473,92,2019,0,0,0,0,1,0.1197719298245614,-6,0,"DSF0000890953, DSF0000912624"
SCA CIP RESOA,Design,Bronx,4.477121254719663,135,2019,0,0,0,0,0,1.3324,-7,1,DSF0000890975
SCA Capacity,Design,Bronx,6.658621843187422,196,2017,0,0,0,0,0,0.6703827583179703,25,0,DSF0000798178
SCA Capacity,Scope,Bronx,6.153471864867516,144,2017,0,0,0,0,0,0.6120347642875955,25,0,DSF0000798178
SCA CIP,Scope,Bronx,4.329377537222727,138,2019,0,0,1,0,0,0.2459131575249426,21,0,"DSF0000911189, DSF0000957572, DSF0000960881"
SCA CIP,Design,Bronx,5.580448244052066,159,2018,0,0,1,0,0,0.9556311123489813,21,0,"DSF0000907906, DSF0000885074"
SCA CIP,Design,Bronx,5.599664778788417,154,2017,0,1,0,0,0,0.8520387129210658,28,0,"DSF0000798384, DSF0000795357"
SCA CIP,Scope,Bronx,4.997604787460454,154,2017,0,1,0,0,0,1.0510708898944192,-101,0,"DSF0000798384, DSF0000795357"
SCA CIP,Scope,Bronx,4.978385970453145,110,2017,0,0,1,0,0,1.0674023858321509,101,1,"DSF0000907906, DSF0000885074"
SCA CIP,Design,Bronx,4.532881719407397,157,2019,1,0,0,0,0,0.3088243916739959,-9,0,DSF0000912767
SCA CIP,Design,Bronx,5.579692156573962,151,2018,0,0,1,0,0,0.6945409559907348,-25,0,"DSF0000885117, DSF0000885118, DSF0000885114"
SCA CIP,Scope,Bronx,4.977627592738439,184,2017,0,0,1,0,0,1.7258446603986144,39,1,"DSF0000885117, DSF0000885118, DSF0000885114"
SCA CIP,Design,Bronx,4.348733103798286,156,2019,1,0,0,0,0,0.25459188244780934,-3,0,DSF0000912134
SCA Capacity,Scope,Bronx,5.94784184530313,154,2019,0,0,0,0,0,0.9432745511274389,45,0,DSF0000911831
SCA CIP,Scope,Bronx,4.188928483760853,0,2019,0,0,0,0,0,0.0656957928802589,0,0,DSF0000911831
SCA CIP,Design,Bronx,4.737478896355815,154,2019,1,0,0,0,0,0.2043341386631525,8,0,DSF0000911985
SCA CIP,Scope,Bronx,4.0842544591112295,121,2019,1,0,0,0,0,0.2293056585124784,-100,0,DSF0000911985
SCA CIP RESOA,Design,Bronx,4.64855515566267,155,2019,0,0,0,0,0,1.0088050314465409,160,1,DSF0000866340
SCA CIP,Scope,Bronx,4.833344763389635,154,2020,0,1,0,0,0,0.730064141139863,-76,0,"DSF0000951090, DSF0000960979"
SCA CIP,Design,Bronx,5.587498815905725,152,2020,0,1,0,0,0,0.5460573768584658,-20,0,"DSF0000960651, DSF0000798407"
SCA CIP,Design,Bronx,4.4038751599094,153,2019,1,0,0,0,0,0.288510101010101,-26,0,DSF0000911987
SCA CIP,Scope,Bronx,4.888527688811968,153,2020,0,1,0,0,0,0.5661048059770947,-110,0,"DSF0000960651, DSF0000798407"
SCA CIP,Scope,Bronx,5.432465794448094,181,2020,0,0,1,0,0,0.8649468387726,-29,0,"DSF0000953838, DSF0000953840, DSF0000953841, DSF0000953842, DSF0000953843"
SCA CIP RESOA,Design,Bronx,4.588529405160941,142,2017,0,0,0,0,0,1.3884662007066773,-36,1,DSF0000844109
SCA CIP,Design,Bronx,5.600972895686748,154,2018,0,1,0,0,0,0.6846040100250627,-21,0,"DSF0000798352, DSF0000795596"
SCA CIP,Scope,Bronx,4.9664937207214805,178,2020,0,0,1,0,0,1.8265082365649474,-56,1,"DSF0000953858, DSF0000953860, DSF0000953861, DSF0001007718"
SCA CIP,Scope,Bronx,4.998912904358786,159,2018,0,1,0,0,0,0.6176541353383459,-111,0,"DSF0000798352, DSF0000795596"
SCA CIP,Design,Bronx,4.605455891473379,154,2019,1,0,0,0,0,1.3770898447189561,94,1,DSF0000885344
SCA CIP RESOA,Design,Bronx,4.681241237375588,154,2019,0,0,0,0,0,0.977125,109,1,DSF0000890726
SCA CIP,Design,Bronx,6.02220559894059,154,2018,0,0,1,0,0,0.5752788704558843,-1,0,"DSF0000908219, DSF0000908215, DSF0000908218, DSF0000908217"
SCA CIP,Design,Bronx,4.316054258988606,177,2020,0,0,0,0,0,0.7769996136012365,4,0,DSF0000960754
SCA CIP,Design,Bronx,4.891882971772194,151,2019,1,0,0,0,0,0.2613452707729407,19,0,DSF0000911988
SCA CIP,Scope,Bronx,4.238673243283844,121,2019,1,0,0,0,0,0.294025974025974,-87,0,DSF0000911988
SCA CIP,Scope,Bronx,5.4201456076126275,123,2018,0,0,1,0,0,0.9122284932443988,78,0,"DSF0000908219, DSF0000908215, DSF0000908218, DSF0000908217"
SCA CIP RESOA,Design,Bronx,4.639954398597823,154,2019,0,0,0,0,0,1.2097509565376772,1,1,DSF0000890959
SCA CIP,Design,Bronx,4.769724327559141,152,2018,0,0,1,0,0,0.9752578721090285,63,0,"DSF0000862747, DSF0000885410"
SCA CIP,Design,Bronx,5.166959707049158,135,2019,0,0,0,0,0,1.245440124183852,-100,1,DSF0000912169
SCA CIP,Design,Bronx,5.5733358400660675,153,2018,0,1,0,0,0,1.2813114316239316,10,1,"DSF0000795691, DSF0000798497"
SCA CIP,Design,Bronx,4.332983510816226,153,2019,1,0,0,0,0,0.8261253309796999,-104,0,DSF0000868324
SCA CIP,Scope,Bronx,4.205447977051676,143,2017,0,0,1,0,0,1.0734625210293476,-3,0,"DSF0000862747, DSF0000885410"
SCA CIP,Scope,Bronx,4.564902672529205,90,2019,0,0,0,0,0,1.1769607843137255,-48,1,DSF0000912169
SCA CIP,Scope,Bronx,4.971275848738105,152,2018,0,1,0,0,0,1.466474358974359,-57,1,"DSF0000795691, DSF0000798497"
SCA CIP,Design,Bronx,5.672235516707562,155,2018,0,0,1,0,0,1.6336374213281322,-6,1,"DSF0000908259, DSF0000908257, DSF0000908258"
SCA CIP,Scope,Bronx,5.070174601640649,139,2018,0,0,1,0,0,1.2887261032696087,-57,1,"DSF0000908259, DSF0000908257, DSF0000908258"
SCA CIP,Scope,Bronx,4.909898195484523,154,2020,0,1,0,0,0,0.5612571372317385,-86,0,"DSF0000961021, DSF0000961020"
SCA CIP,Design,Bronx,5.623378525477534,159,2019,0,1,0,0,0,0.6384433204403451,-3,0,"DSF0000912535, DSF0000908275"
SCA CIP,Design,Bronx,5.441329011685139,152,2019,0,0,1,0,0,0.7474761734119529,-48,0,"DSF0000885448, DSF0000885450, DSF0000885451, DSF0000908280"
SCA CIP,Scope,Bronx,4.924408521141515,154,2019,0,1,0,0,0,0.724141624516513,-62,0,"DSF0000912535, DSF0000908275"
SCA CIP,Scope,Bronx,4.84914290072915,143,2018,0,0,1,0,0,1.0058311513693299,-52,0,"DSF0000885448, DSF0000885450, DSF0000885451, DSF0000908280"
SCA CIP,Design,Bronx,5.508556651127315,159,2019,0,0,1,0,0,0.6748170656083343,118,1,"DSF0000862800, DSF0000908299, DSF0000908301"
SCA CIP,Scope,Bronx,4.809586646791296,140,2017,0,0,1,0,0,0.06832134441274959,432,1,"DSF0000862800, DSF0000908299, DSF0000908301"
SCA CIP,Design,Bronx,5.784133523031772,153,2020,0,1,0,0,0,0.5645447641216329,-33,0,"DSF0000862816, DSF0000866311, DSF0000862814"
SCA CIP,Scope,Bronx,5.085165660456585,144,2017,0,1,0,0,0,0.6032712776887355,7,0,"DSF0000862816, DSF0000866311, DSF0000862814"
SCA CIP,Design,Bronx,5.718966459034445,156,2019,0,1,0,1,0,0.6629135151654061,-52,0,"DSF0000890604, DSF0000885500, DSF0000912409"
SCA CIP,Design,Bronx,4.363611979892144,152,2019,1,0,0,0,0,0.3567965367965368,-110,0,DSF0000912223
SCA CIP,Scope,Bronx,5.121973261145805,156,2018,0,1,0,1,0,0.6083926117227735,-64,0,"DSF0000890604, DSF0000885500, DSF0000912409"
SCA CIP,Design,Bronx,4.393890939002799,154,2019,1,0,0,0,0,0.6779715762273901,-7,0,DSF0000912138
SCA CIP,Design,Bronx,5.859165327230241,159,2017,0,0,1,0,1,0.6038199558810309,64,0,"DSF0000801085, DSF0000862874, DSF0000862873, DSF0000862875, DSF0000862872"
SCA CIP,Scope,Bronx,5.261769448433053,942,2015,0,0,1,0,1,0.49400425804403625,-24,0,"DSF0000801085, DSF0000862874, DSF0000862873, DSF0000862875, DSF0000862872"
SCA CIP,Scope,Bronx,5.023334782538309,157,2020,0,1,0,0,0,0.37914139499620925,-67,0,"DSF0000961022, DSF0000954086"
SCA CIP RESOA,Design,Bronx,4.732393759822968,158,2018,0,0,0,0,0,1.0841851851851851,8,0,DSF0000867246
SCA CIP,Design,Bronx,5.588188762685704,159,2019,0,1,0,0,0,0.5311672422604575,-29,0,"DSF0000912536, DSF0000908405"
SCA CIP,Design,Bronx,4.293693950745766,155,2019,1,0,0,0,0,0.5179252479023646,-8,0,"DSF0000911990, DSF0000912649"
SCA CIP,Scope,Bronx,4.889217637374215,154,2019,0,1,0,0,0,0.6436858746854229,-58,0,"DSF0000912536, DSF0000908405"
SCA CIP,Design,Bronx,5.2227372751753665,143,2018,0,0,0,0,0,0.630945822954589,0,0,DSF0000889289
SCA CIP,Design,Bronx,4.375645327492456,157,2019,1,0,0,0,0,0.6211629963366878,-44,0,"DSF0000912139, DSF0000913022"
SCA CIP,Scope,Bronx,4.620677283847404,91,2018,0,0,0,0,0,0.6285447403717187,-21,0,DSF0000889289
SCA CIP,Design,Bronx,5.724804076447299,156,2016,0,1,0,0,0,0.8315540521440888,26,0,"DSF0000798387, DSF0000795961, DSF0000865946"
SCA CIP,Scope,Bronx,5.1277363346641005,157,2016,0,1,0,0,0,0.9316666045679795,-113,0,"DSF0000798387, DSF0000795961, DSF0000865946"
SCA CIP RESOA,Design,Bronx,4.778151250383644,150,2019,0,0,0,0,0,0.7561,181,1,DSF0000890725
SCA Capacity,Scope,Bronx,5.923837528740572,188,2019,0,0,0,0,0,0.8184773567412583,225,1,DSF0000911814
SCA CIP,Scope,Bronx,4.141606530118251,0,2019,0,0,0,0,0,0.1657163478888488,0,0,DSF0000911814
SCA CIP,Design,Bronx,5.0949600024366655,152,2019,0,0,1,0,0,0.6693908711025394,-40,0,"DSF0000885710, DSF0000885711, DSF0000885712"
SCA CIP,Scope,Bronx,4.508920071861401,140,2018,0,0,1,0,0,0.810186189163233,-76,0,"DSF0000885710, DSF0000885711, DSF0000885712"
SCA CIP,Design,Bronx,4.4361626470407565,154,2019,1,0,0,0,0,0.16336996336996337,6,0,DSF0000911991
SCA CIP,Design,Bronx,5.686443206586563,152,2019,0,0,1,0,0,0.8293974276633236,-68,0,"DSF0000885744, DSF0000885745, DSF0000908573"
SCA CIP,Scope,Bronx,5.093897747123846,150,2018,0,0,1,0,0,0.7834713539988399,-20,0,"DSF0000885744, DSF0000885745, DSF0000908573"
SCA CIP,Design,Bronx,5.621321714903542,152,2015,0,1,0,0,0,0.4882910030133448,93,1,"DSF0000798326, DSF0000798327"
SCA CIP,Scope,Bronx,5.019261723575579,154,2014,0,1,0,0,0,0.7396948390491223,-48,0,"DSF0000798326, DSF0000798327"
SCA CIP,Design,Bronx,4.283278608610214,156,2019,1,0,0,0,0,0.3195478931194333,6,0,DSF0000912141
SCA CIP,Design,Bronx,5.53059537923987,203,2019,0,0,1,0,0,0.5303130774603679,-66,0,"DSF0000908640, DSF0000908642"
SCA CIP,Scope,Bronx,4.837051550831765,181,2019,0,0,1,0,0,0.9380775667612603,-35,0,"DSF0000908640, DSF0000908642"
SCA CIP RESOA,Design,Bronx,4.556302500767287,152,2020,0,0,0,0,0,0.6735555555555556,-56,0,DSF0000890973
SCA CIP,Scope,Bronx,5.065758922247337,140,2018,0,0,1,0,0,0.7751572867604084,-33,0,"DSF0000885831, DSF0000885832, DSF0000885833, DSF0000885834"
SCA CIP,Scope,Bronx,4.14097916347697,139,2019,1,0,0,0,1,0.10177087097940007,-15,0,"DSF0000912341, DSF0000954398"
SCA CIP,Design,Bronx,4.294730690484331,178,2018,0,0,0,0,0,0.834466314935065,-12,0,DSF0000868104
SCA CIP,"CM,F&E",Bronx,5.3634803555596005,449,2019,0,0,1,0,0,2.772099770493223,-211,1,"DSF0000863244, DSF0000885886"
SCA CIP,Construction,Bronx,6.569534837992725,449,2019,0,0,1,0,0,0.9108890909703277,-211,0,"DSF0000863244, DSF0000885886"
SCA CIP,Design,Bronx,5.296533565928987,136,2018,0,0,1,0,0,0.9337829645347074,6,0,"DSF0000863244, DSF0000885886"
SCA CIP,Scope,Bronx,4.694473574601025,129,2017,0,0,1,0,0,0.9073052440133373,52,0,"DSF0000863244, DSF0000885886"
SCA CIP,Scope,Bronx,5.035357683353344,156,2020,1,1,0,0,0,0.3829944138198042,-42,0,"DSF0000961024, DSF0000954449, DSF0001003581"
SCA CIP RESOA,"CM,F&E",Bronx,5.305647964376237,269,2019,0,0,0,0,0,1.0,207,1,DSF0000867218
SCA CIP RESOA,Construction,Bronx,6.010702679778368,269,2019,0,0,0,0,0,1.0,207,1,DSF0000867218
SCA CIP RESOA,Design,Bronx,4.844483388783956,126,2019,0,0,0,0,0,1.0,-36,0,DSF0000867218
SCA CIP RESOA,Design,Bronx,4.176091259055681,153,2017,0,0,0,0,0,2.5949333333333335,185,1,DSF0000822353
SCA CIP RESOA,Scope,Bronx,4.231087120584823,60,2018,0,0,0,0,0,1.0,-10,0,DSF0000867218
SCA CIP,Design,Bronx,5.77668811138251,193,2019,0,0,1,0,0,0.4482743627734614,-61,0,"DSF0000908750, DSF0000908751, DSF0000954492"
SCA CIP,Scope,Bronx,5.077716654510435,179,2019,0,0,1,0,0,1.2264540620087627,-28,1,"DSF0000908750, DSF0000908751, DSF0000954492"
SCA CIP,Design,Bronx,5.056432203746807,155,2019,0,0,1,0,0,0.8912764761670589,53,0,"DSF0000908768, DSF0000908767, DSF0000912506, DSF0000954505, DSF0000960653"
SCA CIP,Scope,Bronx,4.357458385645036,138,2019,0,0,1,0,0,1.1624588364434687,-11,1,"DSF0000908768, DSF0000908767, DSF0000912506, DSF0000954505, DSF0000960653"
SCA CIP RESOA,Design,Bronx,4.663512470415156,137,2019,0,0,0,0,0,1.0532552083333333,-41,0,DSF0000890960
SCA CIP,Design,Bronx,4.723939775929715,173,2019,0,0,0,1,1,0.3443607318869314,64,0,"DSF0000889382, DSF0000954548"
SCA CIP,Scope,Bronx,4.070739562849198,139,2018,0,0,0,1,1,0.4809244625711615,286,1,"DSF0000889382, DSF0000954548"
SCA CIP,Design,Bronx,5.796185653088172,152,2019,0,0,1,0,0,0.6599689818367869,-104,0,"DSF0000886017, DSF0000886018, DSF0000886019"
SCA CIP,Scope,Bronx,5.19412566176021,141,2018,0,0,1,0,0,0.8603159375799437,29,0,"DSF0000886017, DSF0000886018, DSF0000886019"
SCA CIP,Design,Bronx,4.572859989893312,150,2019,1,0,0,0,0,0.6679857750207224,-92,0,"DSF0000868308, DSF0000912222"
SCA CIP,Scope,Bronx,4.008600171761918,420,2018,1,0,0,0,0,0.5923529411764706,-115,0,"DSF0000868308, DSF0000912222"
SCA CIP,Design,Bronx,4.307624381848118,177,2018,0,0,0,0,0,0.3242391411405496,-2,0,DSF0000868105
SCA CIP,Design,Bronx,5.179672411769186,158,2019,0,0,1,0,0,1.0881633408709221,84,0,"DSF0000908893, DSF0000908894"
SCA CIP,Scope,Bronx,4.480696664354479,136,2019,0,0,1,0,0,3.23370140174557,-7,1,"DSF0000908893, DSF0000908894"
SCA CIP RESOA,Design,Bronx,4.477121254719663,150,2019,0,0,0,0,0,1.0033333333333334,49,0,DSF0000890724
SCA CIP,Design,Bronx,4.2681097298084785,154,2019,1,0,0,0,0,0.5110571736785329,-21,0,DSF0000912143
SCA CIP,Design,Bronx,6.032617149365422,169,2018,1,0,0,0,1,0.3872825131076553,1,0,"DSF0000889383, DSF0000908908"
SCA CIP,Scope,Bronx,5.43055715803746,139,2018,1,0,0,0,1,0.4599534692150991,-28,0,"DSF0000889383, DSF0000908908"
SCA CIP,Design,Bronx,4.523629425582633,184,2020,1,0,0,0,0,1.4995657512503369,-94,1,DSF0000912145
SCA CIP RESOA,Design,Bronx,5.033423755486949,156,2019,0,0,0,0,0,0.6166203703703703,-78,0,DSF0000890967
SCA CIP,Scope,Bronx,4.3460202792045575,141,2019,0,0,1,0,0,1.58603435062886,42,1,DSF0000908962
SCA CIP RESOA,Design,Bronx,4.653212513775344,138,2019,0,0,0,0,0,0.9198,42,0,DSF0000890961
SCA CIP,Design,Bronx,4.012119835804513,156,2019,1,0,0,0,0,0.6681902168627832,0,0,DSF0000912146
SCA CIP RESOA,Design,Bronx,4.431363764158987,175,2019,0,0,0,0,0,0.4031851851851852,-97,0,DSF0000890962
SCA CIP,Design,Bronx,5.845587276269622,153,2018,0,0,0,0,0,1.0009389416785937,122,1,"DSF0000912363, DSF0000889317, DSF0000886320"
SCA CIP,Design,Bronx,5.2820281484475196,150,2019,0,0,1,0,0,0.5673429517650623,-99,0,"DSF0000886314, DSF0000886315"
SCA CIP,Scope,Bronx,5.249508980923275,121,2017,0,0,0,0,0,1.4007498859970613,73,1,"DSF0000912363, DSF0000889317, DSF0000886320"
SCA CIP,Scope,Bronx,4.692194547361108,141,2018,0,0,1,0,0,0.7336976394588226,6,0,"DSF0000886314, DSF0000886315"
SCA CIP,Design,Bronx,5.620354709372832,152,2018,0,0,1,0,0,0.7921502360921359,178,1,"DSF0000886329, DSF0000886331, DSF0000886330, DSF0000889085"
SCA CIP,Scope,Bronx,5.030081335414012,137,2017,0,0,1,0,0,1.1893125069980965,-57,1,"DSF0000886329, DSF0000886331, DSF0000886330, DSF0000889085"
SCA CIP,Design,Bronx,4.363912685794346,180,2020,0,0,0,0,0,0.2041875757051393,0,0,DSF0000960761
SCA CIP,Design,Bronx,4.199096656305616,281,2018,0,0,0,0,0,1.0053743045017705,-42,0,DSF0000868106
SCA CIP,Scope,Bronx,4.257462573630329,141,2019,0,0,0,0,0,4.1102205516555195,19,1,DSF0000912948
SCA CIP,Design,Bronx,6.005951430120939,209,2019,0,0,1,0,0,0.5602723619498164,-48,0,"DSF0000909220, DSF0000909221, DSF0000909222, DSF0000909223, DSF0000955032"
SCA CIP,Scope,Bronx,5.306982282551364,181,2019,0,0,1,0,0,1.3414282896034722,-41,1,"DSF0000909220, DSF0000909221, DSF0000909222, DSF0000909223, DSF0000955032"
SCA CIP,Design,Bronx,4.399119686027934,154,2019,1,0,0,0,0,0.2473272698260731,5,0,DSF0000911993
SCA CIP,Scope,Bronx,4.42646246149016,140,2019,0,0,1,0,0,1.5135033898939956,19,1,"DSF0000909253, DSF0000909255"
SCA CIP,Design,Bronx,5.162376191381581,153,2019,0,0,1,0,0,0.5860861308544968,-64,0,"DSF0000886458, DSF0000886459, DSF0000886460, DSF0000886461"
SCA CIP,Scope,Bronx,4.582756316679422,141,2018,0,0,1,0,0,1.3647839836909648,-19,1,"DSF0000886458, DSF0000886459, DSF0000886460, DSF0000886461"
SCA CIP,Design,Bronx,5.236743779359659,72,2017,0,0,0,0,0,1.1386985308611912,5,1,DSF0000865776
SCA CIP,Scope,Bronx,4.634688823826319,125,2016,0,0,0,0,0,0.8500034785835208,-20,0,DSF0000865776
SCA CIP RESOA,Design,Bronx,4.577146984827525,119,2019,0,0,0,0,0,1.5829494307651575,-39,1,DSF0000890964
OUTROS,Scope,Bronx,5.424409533862346,175,2019,0,0,0,0,0,1.1549653570985017,-5,1,DSF0000911830
SCA CIP,Scope,Bronx,5.4917691790420395,141,2018,0,0,1,0,0,0.6262572875139788,180,1,"DSF0000886521, DSF0000886522, DSF0000886523, DSF0000886524"
SCA Capacity,Design,Bronx,6.661207658249597,189,2018,0,0,0,0,0,0.5085312668398926,99,1,DSF0000798179
SCA Capacity,Scope,Bronx,6.007995144474253,133,2017,0,0,0,0,0,0.6678837204736005,0,0,DSF0000798179
SCA Capacity,Design,Bronx,6.555616739452875,164,2018,0,0,0,0,0,0.7478516103185026,18,0,DSF0000798177
SCA Capacity,Scope,Bronx,6.050466761132969,203,2017,0,0,0,0,0,0.6642889892942198,0,0,DSF0000798177
SCA CIP,Design,Bronx,6.366836507481111,158,2016,0,0,1,0,0,0.5915078752930004,132,1,"DSF0000800334, DSF0000842000, DSF0000844751, DSF0000844752, DSF0000844753"
SCA CIP,Scope,Bronx,5.768011733020802,141,2014,0,0,1,0,0,0.7198893123650099,0,0,"DSF0000800334, DSF0000842000, DSF0000844751, DSF0000844752, DSF0000844753"
SCA CIP,Design,Bronx,4.663097581391381,62,2007,0,0,0,0,0,1.954970023459901,0,1,SCA0000003832
SCA CIP,Design,Bronx,5.874988874945512,156,2019,0,0,1,0,0,0.5352745457576262,84,0,"DSF0000886581, DSF0000886582, DSF0000886583, DSF0000886584"
SCA CIP,Scope,Bronx,5.177666336013047,140,2018,0,0,1,0,0,1.6259922282374042,196,1,"DSF0000886581, DSF0000886582, DSF0000886583, DSF0000886584"
SCA CIP,Scope,Bronx,4.1859668927678415,18,2007,0,0,0,0,0,1.2367546432062562,0,1,SCA0000003832
SCA CIP,Design,Bronx,6.305781151254982,150,2018,0,0,1,0,0,0.6782002967359051,-107,0,"DSF0000886604, DSF0000886605, DSF0000886606, DSF0000886603"
SCA CIP,Scope,Bronx,5.70372115992702,137,2017,0,0,1,0,0,0.6599366963402572,-39,0,"DSF0000886604, DSF0000886605, DSF0000886606, DSF0000886603"
SCA CIP,Design,Bronx,5.992408139601618,157,2016,0,0,1,0,0,0.65437872899475,92,1,"DSF0000797012, DSF0000842105, DSF0000842108, DSF0000844686, DSF0000844687"
SCA CIP,Design,Bronx,4.6372995589616295,146,2019,0,0,0,0,0,0.9121735321915124,-40,0,DSF0000912170
SCA CIP,Scope,Bronx,5.393362829605086,135,2014,0,0,1,0,0,0.8170782483557618,209,1,"DSF0000797012, DSF0000842105, DSF0000842108, DSF0000844686, DSF0000844687"
